S D E 高级供应商开发工程师,10-15k·16薪,徐州,10年以上,统招本科,"职位目的负责电子件、塑胶金、金属件（其中一个方向）供应商开发，APQP，PPAP，持续改进等工作.职位职责序号	主要职责	主要任务描述1	新供应商开发	1.新供应商定点前对供应商进行评估和可行性分析.2.从质量角度对供应商定点做决定,确保采购件符合公司标准.2	供应商质量问题解决	1.主导解决采购件在供应商开发过程中出现的质量问题.2.用8D,5Why等方法或质量工具解决供应商开发过程中出现的质量问题.3	APQP质量策划	1.对采购件进行APQP前期质量策划并执行APQP过程.2.和项目组，研发部门保持紧密配合，确保开发过程中质量管控落实到位.4	供应商PPAP	1.评估供应商PPAP报告，根据供应商实际能力决定是否批准PSW.2.跟踪PPAP样品生产过程，依据VDA6.3对供应商进行R  R审核.5	供应商审核	1.依据VDA6.3 P1要求对潜在供应商进行审核.2.依据VDA6.3 P2-P7要求对供应商进行VDA6.3过程审核.3.制定供应商年度审核计划并按计划执行.6	供应商质量持续改进	1.推动和指导Top worse供应商对质量体系进行持续改进和优化.2.定期和采购一起评估供应商KPI，根据供应商表现调整供应商改善方向.3.通过培训和指导不断提升战略供应商的产品质量和体系能力.任职资格学历及所学专业	本科以上学历.工作经验	10年以上技术管理类工作经验.5年以上工程机械或汽车行业相关工作检验.3年以上供应商质量管理经验.专业技能	加工工艺以及过程控制.2.熟悉机械图纸和GD&T.3.熟悉流水线装配工艺.4.熟悉汽车行业质量体系和工具，如IATF16949,VDA6,AIAG五大工具，8D等.5.有6 Sigma绿带或相关知识优先.6.有外企工作经验优先.其它能力	1. 严谨的工作态度.2. 良好的组织纪律性.3. 发散性的思维.4. 较强的沟通能力和协调能力.5. 良好的团队合作精神.6. 较强的抗压能力."
机械设计工程师,12-16k·14薪,南通-如东县,3-5年,本科及以上,"岗位职责：1、负责起重机产品结构设计及有限元分析；2、量产产品机械结构设计优化及技术支持；3、负责产品技术标准及专利编制。任职要求：1、本科及以上学历，机械类相关专业；2、3年以上机械设计经验，有起重机或相关工程机械产品设计经历者优先；3、熟练应用 CAD 和pro/e 等软件，熟练掌握一种有限元分析软件，如Ansys,Abaqus；4、具备良好的英语及团队沟通能力；5、能承受一定工作压力，责任心强。"
电控专家（软件方向）,20-40k,常州,10年以上,统招本科,工作职责：1、负责挖掘机控制器及控制软件开发、调试；2、开发符合要求的控制软件系统和控制程序框架；3、负责控制软件的功能安全与稳定性测试；4、主导实施挖掘机控制软件调试，达到既定控制效果和要求；5、根据内外反馈信息，组织控制软件改进。岗位要求：本科（含）以上学历，软件控制、自动化控制等相关专业1、具有8年（硕士学历时5年）以上工程机械行业控制软件开发工作经历；2、对单片机开发、嵌入式系统开发有深入了解；3、具有相关的电气系统、柴油发动机、液压系统方面的知识；4、熟悉挖掘机CE/ISO/GB等标准，了解国家技术、质量、计量、环境方面相关的法律法规；5、熟悉挖掘机的产品知识和设计技术;，能熟练运用办公软件。 另：江苏常州、山东潍坊也有相应岗位需求。
电动化专家（新能源）,18-35k,常州,10年以上,学历不限,工作职责：1、负责新能源电动挖掘机开发、控制技术研究；2、组织新能源电动挖掘机调试和推广应用；3、负责新能源电动挖掘机的安全与稳定性测试；岗位要求：本科（含）以上学历，电气自动化、机电一体化、自动化控制等相关专业1、具有8年（硕士学历时5年）以上工程机械行业新能源技术工作经历；2、对新能源电动挖掘机有深入了解；3、具有相关的电控系统、柴油发动机、液压系统方面的知识；4、熟悉挖掘机CE/ISO/GB等标准，了解国家技术、质量、计量、环境方面相关的法律法规；5、熟悉挖掘机的产品知识和设计技术;能熟练运用办公软件。
机械设计工程师,20-30k,无锡,3-5年,学历不限,1、从事结构设计工作，具有特种车改装或工程机械总体设计经历；2.具备一定的研发能力，能够独立处理设计问题，有一定的项目管理经验，熟练使用研发软件CAD及PROE，具备一定设计计算能力；3.熟练使用计算机，具备仿真计算能力，掌握公差分析知识，能够利用公差分析优化产品的设计质量，解决产品开发过程中的实际问题；福利待遇：不加班，上五休二，包吃包住，五险一金
内外饰设计工程师,12-20k·14薪,南京,10年以上,统招本科,"通过使用CAD等工具，负责设计和详述复杂的塑料部件和组装设计图纸。设计师是基于知识的产品开发小组的主要成员，将为内部客户和外部客户按时在预算之内提供高质量的产品。收集来自规格参数，草图，模型，原型,邮件和口头交流中的最初信息。协助设计部经理和工程部在报价，DFA，FMEA, 设计过程评估，以及不断改进的设计工作标准等事宜。参与先进的质量计划流程。执行工作场所安全和健康政策和可适用指示。根据正确的文件架构创建CAD文件。-支持解决问题的流程并开发预防性和纠正措施来保证设计任务结果的质量。在需要时向设计员和设计部经理提供支持。-参与持续改善计划。-如有需要，能够参加培训或出差。-执行其他指定的任务。-对 CAD,CATIA V5,UG的熟练使用，能够使用PC- Work, Excel, Power Point等。-具有收集处理信息的能力并能从有限的选择里做出决定。. -具备机械原理和设计的知识.-具备形象的3D空间想象能力.-必须完成部门经理或高级设计师分配的其他职责。教育/EDUCATION:-大学本科, 工程机械制图专业。"
机械销售工程师,6-9k·20薪,南京,3-5年,大专及以上,一、工作职责：市场及营销 1、具体负责工业行星所负责客户或区域的销售工作，为客户提供产品和方案； 2、结合市场情况、客户情况和销售目标，策划销售计划及执行； 3、达成销售目标，聚焦重点客户及客户需求； 4、搜集并反馈产品市场信息，竞品信息。 客户关系管理 1、负责老客户的维护和新客户的开拓； 2、建立客户档案，制定客户关系维护计划； 3、打造战略合作伙伴的客户关系； 4、负责客户各种突发事件的协调和相应事宜的处理。 行为规范 1、按照CRM系统要求，建立客户档案，制定拜访计划、提交客户拜访记录和商机等； 2、严格遵守公司各项规章制度。 其他 1、完成领导交办的其他工作，提供业务建议； 2、支持其他部门做好日常相关工作。二、工作要求1、 大专以上学历，专业不限； 2、 具有2年以上工程机械行业的配套零部件件产品销售经验(液压配套件、传动配套件优先)，熟悉本行业的客户需求信息； 3、 具备优质的客户资源； 4、 良好的销售战略策划和商务汇报能力； 5、具有英语听说读写能力优秀者优先。
行业销售总监,25-30k·13薪,无锡,3-5年,统招本科,"1、设定并执行国内客户销售的运营费用、营销费用预算，控制销售成本、费用支出，提高销售利润；2、负责搭建对应片区行业销售团队，管理并培养团队成员；3、设定年度销售战略计划，并制定相关宣传、推广策略，提高我们的品牌知名度；4、开发国内各个行业内的企业大客户，并维护好和他们之间的关系，达成我们的销售目标；5、带领团队进行市场开发、客户管理工作，按照公司规定准时提供真实有效的工作报告；任职要求：home office  地点不限  固定一段时间来公司开会即可（前期需要在工厂学习一段时间）有对焊接需求量较大的行业经验，深耕某一个行业（有焊接设备销售经验，或者有工程机械/汽车/重工/造船等行业经验），有一定客户资源以及管理经验拥有团队管理能力理论逻辑思维能力强，沟通顺畅，踏实可靠"""
销售总监,25-50k·13薪,无锡,3-5年,大专及以上,职位描述：1、设定并执行国内客户销售的运营费用、营销费用预算，控制销售成本、费用支出，提高销售利润；2、负责搭建对应片区行业销售团队，管理并培养团队成员；3、设定年度销售战略计划，并制定相关宣传、推广策略，提高我们的品牌知名度；4、开发国内各个行业内的企业大客户，并维护好和他们之间的关系，达成我们的销售目标；5、带领团队进行市场开发、客户管理工作，按照公司规定准时提供真实有效的工作报告；任职要求：home office  地点不限  固定一段时间来公司开会即可（前期需要在工厂学习一段时间）有对焊接需求量较大的行业经验，深耕某一个行业（不需要本身做焊接设备销售经验，可以有类似工程机械/汽车/重工/造船等行业经验），有一定客户资源以及管理经验拥有团队管理能力理论逻辑思维能力强，沟通顺畅，踏实可靠
Sales Engineer 销售,8-13k·13薪,苏州,1年以下,大专及以上,"销售工程师 Sales Engineer1. Acquisition of new customers: collection of project information, contract/quotation negotiation, on-time support and service satisfaction;获取新客户：项目信息收集，合同/报价谈判，及时支持，服务满意度；2. Look for new business and visit potential customers;开发新业务，拜访潜在客户；3. Sales forecast and analyze;销售预测及销售状况分析；4. Manage accounts;管理客户；5. Prepare the monthly and quarterly project summary;月度和季度的销售总结；6. Implement and monitor enquiry & quotation & contract process for each customer, monitor deliveries for subsequence orders;完成客户的询价、报价、合同签订流程，追踪订单交付情况；7. Assist Marketing to develop marketing;协助市场部活动；8. Complete the tasks assigned by superiors;完成上级交代的事宜；Requirements:1. College degree or above;大专以上学历；2. More than 2 years business development experience in cable harness, medical equipment, construction machinery, wind energy industries;2年以上线束、医疗器械、工程机械、风能等行业开发经验；3. Good oral English;英语口语良好；"
Sales Manager 销售经理,15-20k·13薪,苏州,10年以上,大专及以上,"销售经理 Sales Manager1. Look for new business and visit potential customers;开发新业务，拜访潜在客户；2. Get the result for new customers to support our budget of 2022;获得新客户支持，完成2022年销售预算；3. Sales forecast and analyze;销售预测及销售状况分析；4. Manage key accounts;管理大客户；5. Prepare the monthly and quarterly project summary;月度和季度的销售总结；6. Implement and monitor enquiry & quotation & contract process for each customer, monitor deliveries for subsequence orders;管控客户的询价、报价、合同签订流程，追踪订单交付情况；7. Attend exhibitions, assist Marketing to develop marketing;参加行业展览活动，协助市场部活动；8. Follow up with team to close our quality issue, technical issue timely;协助团队及时解决质量、技术问题；Requirements:1. College degree or above;大专以上学历；2. More than 5 years business development experience in cable harness, medical equipment, construction machinery, wind energy industries;5年以上线束、医疗器械、工程机械、风能等行业开发经验；3. Good oral English;英语口语熟练；"
机加工工艺工程师,18-30k·14薪,常州,3-5年,统招本科,1、产品零部件机加工工艺规程编制；2、机加工工艺能力提升，装备改进，效率提升；3、工程机械产品批量生产现场机加工艺的持续优化改进；4、组织机加工艺工时、辅料测算；5、负责机加工艺标准的编制、工艺标准体系的修正、改进工作；6、及时解决市场反馈的机加质量问题。基本要求1：本科以上学历2:2年以上机加工艺相关经验
算法工程师,20-35k·14薪,苏州-工业园区,1年以下,本科及以上,职位要求：1.本科及以上学历，计算机、通信、自动化等相关专业毕业，三年以上算法相关工作经验；2.有良好的数学基础和编程能力，熟悉Python、C++、Matlab等编程语言；3.熟悉机器学习、模式识别等领域的相关算法；4.熟悉至少一种数据可视化工具（Tableau/GGPlot等）；5.具备工业设备、工程机械等相关经验者优先；6.良好的信息搜索、文献阅读及算法实现的能力；7.良好的文档撰写习惯和能力，能有效地与技术团队和管理层做清晰地沟通；8.突出的问题分析与解决能力。
工艺工程师,8-13k·14薪,徐州,经验不限,统招本科,"职位描述：1、工程图纸转化；2、BOM清单、工艺流程及工艺卡片的编制；3、根据要求进行工艺文件的编制、修订，指导车间完成生产；4、车间工装、夹具的设计和指导制作；5、生产过程中技术问题的解决、对生产提供技术工艺指导，并对生产工艺持续进行改进；6、跟踪生产过程中的物料损耗，制定损耗标准，降低关键物料的过程损耗；任职要求：1、本科以上学历，机械设计、工程机械相关专业；2、至少三年以上直接从事机械设计及工艺岗位的工作，熟悉机加工工艺；3、熟练操作常用的设计软件，CAD, Proe, Solidworks, inventor;4、良好的沟通、协调能力，责任心强，良好的抗压能力；"
液压工程师,10-15k·14薪,徐州,经验不限,学历不限,岗位职责:1.负责工程机械各类主机核心产品元件技术研究与产品开发2.负责产品技术支持（包括成本优化、质量提升、现场技术支持等）；3.负责产品技术研究工作（包括行业先进技术、客户需求、行业竞品、法律法规、发展趋势等）；4.完成与岗位相关的其它事宜。任职资格:1.本科及以上学历；2.机械工程、机械设计制造及自动化（液压方向）等机械类专业；3.积极乐观，踏实上进；4.有良好沟通能力和团队合作精神
液压工程师,10-15k·14薪,徐州,经验不限,学历不限,岗位职责:1.负责工程机械各类主机核心产品元件技术研究与产品开发2.负责产品技术支持（包括成本优化、质量提升、现场技术支持等）；3.负责产品技术研究工作（包括行业先进技术、客户需求、行业竞品、法律法规、发展趋势等）；4.完成与岗位相关的其它事宜。任职资格:1.本科及以上学历；2.机械工程、机械设计制造及自动化（液压方向）等机械类专业；3.积极乐观，踏实上进；4.有良好沟通能力和团队合作精神
压铸模具工程师,10-15k·15薪,苏州-虎丘区,10年以上,学历不限,本科及以上学历，工程机械类专业优先，5年以上压铸模具工作经验，熟练使用3D Pro-E or UG or Solidworks / 2D Autocad。熟悉DC工艺和模具设计。
焊接工艺师,15-25k·14薪,徐州,经验不限,本科及以上,岗位职责：1、负责焊接新材料、新工艺、新装备的研究及推广应用；2、负责产品焊接工艺技术支持、图纸结构工艺性审查、工艺方案与工装、工位器具设计；3、负责工艺文件编制、生产BOM维护、产品工艺定额及生产工艺改进优化；4、负责工艺纪律检查、工艺知识培训和人员技能认证；5、参与技术标准的编制。任职要求：1、学历：全日制本科及以上；2、专业：材料成型及控制工程（焊接）、焊接技术与工程。3、工作经验：2年及以上汽车行业、工程机械行业、重工装备行业等焊接工艺工作经验，具备挖掘机械焊接工艺工作经验者优先。
焊接工艺师,15-25k·14薪,徐州,经验不限,本科及以上,岗位职责：1、负责焊接新材料、新工艺、新装备的研究及推广应用；2、负责产品焊接工艺技术支持、图纸结构工艺性审查、工艺方案与工装、工位器具设计；3、负责工艺文件编制、生产BOM维护、产品工艺定额及生产工艺改进优化；4、负责工艺纪律检查、工艺知识培训和人员技能认证；5、参与技术标准的编制。任职要求：1、学历：全日制本科及以上；2、专业：材料成型及控制工程（焊接）、焊接技术与工程。3、工作经验：2年及以上汽车行业、工程机械行业、重工装备行业等焊接工艺工作经验，具备挖掘机械焊接工艺工作经验者优先。
机械结构工程师,10-12k,徐州,1年以下,本科及以上,结构、液压、电气、动力等工程师：职位要求：具有工程机械结构件设计经验两年以上的结构工程师，会使用Pro-E。学历要求：全日制本科及以上，985、211院校优先年龄：35岁以下
销售经理,15-20k,徐州,经验不限,统招本科,任职资格：1、学历：全日制本科及以上学历；2、专业：市场营销、经济学、机械工程、电气工程等相关专业；3、工作经验：2年及以上机械行业销售或渠道管理工作经验，具备优秀的沟通协调能力、敏锐的市场洞察力、分析判断及拓展能力，具有良好的职业道德，能适应短期或长期出差，具有工程机械行业从业经验者优先。工作内容：1、负责区域代理商年度、月度销售目标的分解与落实； 2、负责销售合同审核和提报的合规性和准确性；3、负责销售政策执行过程中真实性和合规性的审查；4、负责市场运营规范性管理；5、负责代理商终端债权的监控与管理；6、负责代理商运营中的重大风险进行识别和预警。
电气工程师,10-15k,徐州,经验不限,统招本科,任职资格：1、熟悉工程机械相关电气、液压、动力、传动知识；2、熟悉工程机械电气元器件内部结构和工作原理。3、熟悉相关电气制图标准和规范，能够独立进行电气功能开发；4、具备电气控制系统方案设计、原理图设计、布线图设计、电气件零部件选型能力；5、熟悉EPLAN、Pro/E、CAD、SAP、PTC产品开发管理系统Windchill PDM等常用设计软件和办公软件；工作内容：1、电气控制系统方案设计、原理图设计、布线图设计。2、电气系统优化改进工作及改进计划和改进报告的编写工作。3、电气元器件选型与测试。4、核心电气零部件国产化规划。2、产品信息化、智能化技术研究。
机械工程师,12-15k·14薪,南通,3-5年,本科及以上,"1、负责随车起重机产品结构设计及有限元分析；2、量产产品机械结构设计优化及技术支持；3、负责产品技术标准及专利编制。任职要求：1、本科及以上学历，机械类相关专业；2、3年以上机械设计经验，有随车起重机或相关工程机械产品设计经历者优先；3、熟练应用 CAD 和pro/e 等软件，熟练掌握一种有限元分析软件，如Ansys,Abaqus；4、具备良好的英语及团队沟通能力；5、能承受一定工作压力，责任心强。"
机械研发工程师,10-15k·14薪,南通,3-5年,学历不限,"1、负责随车起重机产品结构设计及有限元分析；2、量产产品机械结构设计优化及技术支持；3、负责产品技术标准及专利编制。任职要求：1、本科及以上学历，机械类相关专业；2、3年以上机械设计经验，有随车起重机或相关工程机械产品设计经历者优先；3、熟练应用 CAD 和pro/e 等软件，熟练掌握一种有限元分析软件，如Ansys,Abaqus；4、具备良好的英语及团队沟通能力；5、能承受一定工作压力，责任心强。"
项目经理,25-35k·15薪,无锡,10年以上,学历不限,职责描述：1、接受上级下达的施工任务，做好图纸会审、施工方案、材料计划等前期准备工作； 2、负责解决在设计、配套与施工中出现的重大技术问题； 3、负责在设计与施工中进行度量控制，制定实施项目的质量标准纲要，明确项目设计的新技术与新材料，并对日后的施工进行严格督促，保证该质量标准纲要顺利的实施； 4、指定项目总进度计划，负责对设计与施工进行严格的时间控制施工； 5、负责对项目的规划设计与施工进行成本控制； 6、负责在项目实施全过程中，对开发、配套、预算等相关部门提供指导与支持； 7、收集整理工程资料，定期向上级汇报上述各项工作的进展情况，对重大决策问题提供专业性的分析和建议； 8、负责建筑项目的人员管理工作； 9、组织施工单位进场，检查施工单位现场管理人员及技术人员素质水平。任职要求：1、持有建造师证（根据项目大小确定一级或二级）；2、熟练掌握工业项目建设流程；熟悉工业建设项目的土建专业知识；不少于2项大型工业厂建总承包项目项目经理经验； 3、专业职称（高级或中级）；4、有团队精神； 5、熟悉项目报建流程，熟悉质量管理部门的工作流程； 6、熟悉建筑材料价格（市场价、预算价等）、劳动力价格、工程机械价格（租金、台班等）； 7、懂工程概预算。
产品设计工程师,11-16k·13薪,南京,3-5年,统招本科,"职位描述:通过使用CAD等工具，负责设计和详述复杂的塑料部件和组装设计图纸。责任与义务:设计师是基于知识的产品开发小组的主要成员，将为内部客户和外部客户按时在预算之内提供高质量的产品。工作内容:- 收集来自规格参数，草图，模型，原型,邮件和口头交流中的最初信息。- 协助设计部经理和工程部在报价，DFA，FMEA, 设计过程评估，以及不断改进的设计工作标准等事宜。- 参与先进的质量计划流程。执行工作场所安全和健康政策和可适用指示。- 根据正确的文件架构创建CAD文件。- 支持解决问题的流程并开发预防性和纠正措施来保证设计任务结果的质量。- 在需要时向设计员和设计部经理提供支持。- 参与持续改善计划。- 如有需要，能够参加培训或出差。- 执行其他指定的任务。应具备的技术知识和能力:- 对 CAD,CATIA V5,UG的熟练使用，能够使用PC- Work, Excel, Power Point等。- 具有收集处理信息的能力并能从有限的选择里做出决定。- 具备机械原理和设计的知识.- 具备形象的3D空间想象能力.- 必须完成部门经理或高级设计师分配的其他职责。- 必须会80-90%的英语,100%书写熟练。- 汪得力员工测试得分25分以上。- 机械原理测试得分达到70分以上。教育/EDUCATION:- 大学本科, 工程机械制图专业。经验/EXPERIENCE:- 具有三年以上设计工作经验。具有CATIA V5 或 UG的制图经验者优先。- 必须受过培训才能上岗工作。"
机械销售工程师,6-9k·20薪,南京-江宁区,3-5年,本科及以上,市场及营销 1、具体负责工业行星所负责客户或区域的销售工作，为客户提供产品和方案； 2、结合市场情况、客户情况和销售目标，策划销售计划及执行； 3、达成销售目标，聚焦重点客户及客户需求； 4、搜集并反馈产品市场信息，竞品信息。 客户关系管理 1、负责老客户的维护和新客户的开拓； 2、建立客户档案，制定客户关系维护计划； 3、打造战略合作伙伴的客户关系； 4、负责客户各种突发事件的协调和相应事宜的处理。 行为规范 1、按照CRM系统要求，建立客户档案，制定拜访计划、提交客户拜访记录和商机等； 2、严格遵守公司各项规章制度。 其他 1、完成领导交办的其他工作，提供业务建议； 2、支持其他部门做好日常相关工作。工作要求1、 大专以上学历，专业不限； 2、 具有2年以上工程机械行业的配套零部件件产品销售经验(液压配套件、传动配套件优先)，熟悉本行业的客户需求信息； 3、 具备优质的客户资源； 4、 良好的销售战略策划和商务汇报能力； 5、具有英语听说读写能力优秀者优先。
半导体设备售后工程师（日或英语）,8-10k·16薪,无锡,1年以下,大专及以上,"- 设备的安装调试, 包括(但不限于)设备的新功能，卸载组件，检查损坏，组装，校准和测试。- 评估和诊断问题并作出适当的维修。与同事、客户工程师合作，解决设备故障。- 定期&不定期对设备进行维护和保养,优化设备功能并预防问题的发生。- 对客户进行使用及维修保养培训，对客户提出的问题给与专业的回答。- 能够完成日常行政和协调工作,例如:工作交接，现场服务报告，系统问题报告和月度报告。能够独立编写技术报告。- 本职位包含部分超净间的维修工作。- 弹性工作时间，能接受加班和出差。任职要求：- 大专以上学历，工程机械、自动化、机电一体化等理工科相关专业。- 英语或日语，无工作经验可培训。- 善于分析，动手能力强，沟通能力强。"
质量体系主管,8-14k,盐城,3-5年,大专及以上,职责描述：1.主导ISO9001质量管理体系在公司的推行，能完善文件并有效执行2.建立健全质量目标及其分解，协调其它部门完成质量绩效的方案设计3.通过体系策划，实施，验证及改进等一些列活动，协助品管中心完成部门及公司层级目标及战略4.品管中心下设体系管理部，特招聘体系主管，建立并推动质量管理体系及系统建设
督察经理,10-18k,盐城,3-5年,本科及以上,职责描述：1、设定公司各部门的战略、绩效、流程制度的考核指标和考核评价标准。2、监督公司各部门的战略实施，对工作进行纠偏，给予指导方向、目标，实时监控战略执行情况，对数据、效率、信息进行分析，战略执行过程中的考核及偏差提出改善建议。3、对公司各部门战略、绩效、流程制度的实施情况进行监督、检查、考核；4、对战略、绩效、流程制度比对中发现的问题，以及在调度、统计、督查中发现的问题，组织相关单位开展原因分析，找到问题的根源，并组织/直接策划各种专项管理方案和运营改善方案；5、参与重要管理活动，对各专项管理方案和专项运营改善方案进行组织推动落实，对方案实施中的管理活动和措施的执行情况进行督察和考核。
信息化经理,14-20k,盐城,3-5年,本科及以上,职责描述：1、	建立、健全公司级的流程制度体系，与各部门沟通，拟定、优化完善各类业务流程制度；2、	设定流程的绩效指标并组织进行相应的考核评价；3、	监督、推进公司流程制度的制定、执行； 4、	负责公司各类业务流程制度的审批；5、	信息化战略与规范制定。制订公司信息化中长期战略规划，制定企业信息化管理制度，制定信息化标准规范。6、	信息平台建设与数据管理。信息化平台—云之家，ERP系统， PLM，CRM，MES系统平台的搭建；信息平台内关键数据的准确及时提取、推送。
机械结构工程师,8-24k,盐城,1-3年,大专及以上,职责描述：1.、负责公司产品的机械机构的技术研发与设计，主要包括新市场调研、产品定义、产品方案、技术设计、实验验证等。2、负责公司产品机械结构重大质量问题攻关解决。3、负责新材料、新工艺研究与应用。4、担任产品项目主设计师，带领设计小组完成设计项目。5、负责机械部分的研发团队的人才培训和梯队建设工作。任职要求：1、机械类相关专业，大专以上学历。2、具有5年以上机械行业工作经验，3年以上机械设计研发工作经历。 3、具有独立承担大型复杂机械结构开发与设计的能力。
质量总监,20-35k,盐城,10年以上,大专及以上,职责描述：1、负责组织公司质量管理体系的策划，制定建立和推行实施计划；负责品质培训计划的制定与实施。2、负责组织推动质量管理体系的运行和改善；3、负责组织贯彻执行公司质量方针、目标，对公司质量目标的达成负责；4、负责组织根据工艺文件编制质量控制点的设置及制定相关的检验计划；5、负责组织编写产品和关键部件的质量检验规程；6、负责组织内部品质的协调处理工作的质量考核工作，负责重大质量问题的处理，有质量纠纷的报总经理仲裁；7、负责组织供方质量问题处理、供方索赔和顾客投诉质量问题的处理工作；8、负责组织召开质量分析会，负责组织质量整改计划的实施。负责不合格品预防措施的订立与执行。
ka大客户代表,7-10k,盐城,1-3年,大专及以上,职责描述：1、理解公司的业务战略，良好的维系现有客户关系，并积极拓展潜在大客户，完成业务目标；2、与客户关键人物保持高效沟通并建立良好的合作关系，提升客户满意度；3、深度挖掘客户的需求，并为客户提供解决方案，并做好全程跟踪；4、销售过程中客户关系协调工作；5、负责市场调研和分析工作，并将相关信息及时反馈至上级。任职要求：性格外向，良好的沟通能力和协调能力；具备一定的销售经验；
国内售后服务工程师,8-15k,盐城,1-3年,大专及以上,岗位职责：1.负责客户服务和钻机维修工作，负责客户新机服务、钻机维修、日常维护保养等问题。2.为销售提供售前、售中、售后的技术支持。3.协助判断钻机及零部件质保，并回收旧件。4.向客户推销配件，完成销售任务。5.完成领导交代的其他事项。
潜孔钻工程师,10-25k·13薪,盐城,经验不限,统招本科,1.有相关潜孔钻工作经验
高级机械研发工程师,15-25k·14薪,盐城,经验不限,大专及以上,职责描述：1.、负责公司产品的机械机构的技术研发与设计，主要包括新市场调研、产品定义、产品方案、技术设计、实验验证等。2、负责公司产品机械结构重大质量问题攻关解决。3、负责新材料、新工艺研究与应用。4、担任产品项目主设计师，带领设计小组完成设计项目。5、负责机械部分的研发团队的人才培训和梯队建设工作。任职要求：1、机械类相关专业，大专以上学历。2、具有10年以上机械行业工作经验，8年以上机械设计研发工作经历。 3、具有独立承担大型复杂机械结构开发与设计的能力。
液压工程师,8-15k·13薪,盐城,3-5年,本科及以上,1、公司产品的液压系统或液压部件图纸设计，管路布置等；2、现有产品液压系统维护与升级；3、产品的液压系统BOM的制作与维护；4、产品说明书与零部件图册编制、修订与维护；5、生产现场与售后服务技术指导与支持；6、领导安排的其他任务。
仿真技术专家,40-60k,徐州,无,硕士及以上,"工作职责：1、搭建多系统、整车级仿真分析流程，制定整机功能、性能仿真评估与预测的技术标准规范；2、组织实施仿真知识库建设、仿真知识在仿真流程和软件工具中的深层次整合和应用；3.组织开展仿真大数据挖掘与分析应用技术研究，开展基于仿真知识库与仿真大数据的整机仿真优化技术研究；4、组织开展徐工整机仿真评估及优化方向能力建设、技术人员能力提升。""能力要求：1.精通系统级、整机级仿真评估及优化设计，在搭建整机仿真分析流程、开展系统或子系统的功能和性能仿真测试、优化设计、以及工程应用仿真等领域具有丰富经验；2.具备CAE仿真软件的平台集成应用和二次开发经验；3.具备整机数字样机规划、带领团队技术攻关能力。基本要求：学历：硕士及以上；专业：机械工程、车辆工程、机械电子工程以及其他与仿真相关专业；工作年限：10年以上；工作经历：1.10年以上汽车或工程机械企业整机仿真分析的工作经历；具备5年以上项目负责人工作经历；2.负责研究的整机仿真技术处于国际一流水平，在汽车或工程机械应用效果良好。"""
销售经理,10-15k·13薪,徐州,3-5年,统招本科,1. 负责汽车、工程机械行业产品的市场渠道开拓与销售工作，执行并完成公司产品年度销售计划；2. 根据公司销售战略，客户及市场需求，以及竞争市场的状态，制定大客户销售战略，扩大产品市场占有率；3. 与客户保持良好沟通并建立战略合作关系，为客户提供我们高性能轴承解决方案，实时把握客户潜在业务机会；4. 与海外大客户销售经理建立良好合作关系，一起推进海内外潜在业务机会，达成年度销售计划；5. 日常大客户商务事宜处理：客户RFQ接收评估 & 内部成本评估 & 客户报价提交 & 价格商务洽谈 & 项目定点等6. 日常大客户项目相关问题协助管理，提升大客户满意度；7.汽车及工程机械行业一线市场营销信息和竞争市场信息收集，为制定公司营销策略方案提出参考意见；任职资格：1. 本科及以上学历，机械类相关专业或工程技术背景或有技术应用工作经验者优先2. 1年以上汽车零部件或机械行业工作经验，1年以上销售工作经验；3. 具有较强的人际沟通及人际交往能力，事业心强，具有强烈的成功欲望；4. 思路清晰，具有良好的方案解决能力，具有良好执行能力和商务谈判能力；5. 适应频繁出差，能承受一定工作压力，有团队精神；6. 英语要求：可以与客户正常口头及邮件沟通交流，负责过海外业务者优先
软件工程师（电控液压）,15-30k,苏州-昆山,3-5年,本科及以上,职责描述：1. 工程机械电液控制系统解决方案的设计、开发；2. 工程机械电液控制系统控制策略开发；3. 工程机械电液控制系统实车调试、试验；4. 相关技术文件、报告的编制。任职要求：1. 机械电子、自动控制等相关专业本科及以上学历。2. 电控液压相关控制开发经验3年以上。3. 熟悉液压、控制专业知识，能独立承担电液控制系统设计任务。4. 熟悉专业的设计、绘图软件；5. 具有较强的创新意识及良好的团队合作能力。
系统工程师(电机控制器）,15-25k,常州-武进区,5-10年,统招本科,岗位职责（工作内容）：1.	客户订单的标书、技术协议、电气功能解读和评估、落实、推动； 2.	分析研究工程机械电气系统技术标准法规和组织导入； 3.	制定电气产品的开发计划和管控开发进度；4.	电气和控制系统技术和策略评审； 5.	车型电气系统方案的统筹管理； 6.	电气系统平台化设计方案制定及推进。职位要求（含学历、专业、行业经验、其他辅助功能要求等）：1.	英语六级，本科及以上学历；电气工程；车辆工程；机械工程及相关工科专业 2.	本科相关工作5年以上总体或电气系统工作经验者，至少主持过2个新产品开发。 3.	掌握产品设计的二维三维软件的使用；能熟练操作Office办公软件4.	一线零部件、整车厂研发工作经验，熟悉整车方案及电气配置。有电动工程机械、电动矿卡、新能源汽车设计经验优先。5.	熟悉工程机械整车及核心零部件的电气控制原理，熟悉主要部件工作原理； 6.	掌握工程机械相关EN/SAE/JIS/ISO等标准，以及相关法律法规
